575116184,1693187403,17
575116184,1680964498,3
575116184,1684845475,5
575116184,1686511467,21
575116184,1681302465,16
575116184,1676968195,13
575116184,1694582254,16
575116184,1693346994,21
575116184,1699058778,10
575116184,1687067830,19
575116184,1697005984,9
575116184,1686418315,10
575116184,1686809389,8
575116184,1695051230,17
575116184,1688319022,5
575116184,1695885158,5
575116184,1702713811,22
575116184,1679966982,16
575116184,1673680608,15
575116184,1694540719,2
575116184,1692160750,4
575116184,1685037980,1
575116184,1695370588,17
575116184,1697892510,24
575116184,1698903290,18
575116184,1674942518,0
575116184,1700064434,20
575116184,1699733796,14
575116184,1685792610,21
575116184,1684131817,7
575116184,1683244939,24
575116184,1690351788,1
575116184,1683642092,23
575116184,1676302644,25
575116184,1699347179,17
575116184,1684342714,20
575116184,1674514112,13
575116184,1694833077,5
575116184,1692470718,7
575116184,1701255391,12
575116184,1698259420,6
575116184,1676617087,7
575116184,1699525004,1
575116184,1693217239,14
575116184,1702412945,5
575116184,1684323591,20
575116184,1689794150,1
575116184,1700644898,11
575116184,1673225767,11
575116184,1703356331,20
575116184,1685777043,2
575116184,1685600609,9
575116184,1690183894,10
575116184,1690094364,1
575116184,1683068304,4
575116184,1675701131,8
575116184,1699881391,2
575116184,1689127972,16
575116184,1684284212,23
575116184,1673906405,10
575116184,1693796491,14
575116184,1675126644,4
575116184,1701316054,15
575116184,1678173640,1
575116184,1686652307,16
575116184,1688829284,21
575116184,1686080008,11
575116184,1681217169,10
575116184,1679285825,20
575116184,1684317017,6
575116184,1699298961,12
575116184,1686225854,4
575116184,1681717769,18
575116184,1698564463,7
575116184,1688938330,4
575116184,1703807316,15
575116184,1677652591,23
575116184,1685047072,21
575116184,1675902737,9
575116184,1688461703,2
575116184,1698136483,2
575116184,1692725672,23
575116184,1678607084,6
575116184,1690044979,18
575116184,1700555880,13
575116184,1680387852,16
575116184,1692636283,24
575116184,1672608679,8
575116184,1681405827,4
575116184,1699406630,12
575116184,1674302545,5
575116184,1698930979,12
575116184,1689438945,15
575116184,1684500813,7
575116184,1674369937,1
575116184,1698066060,5
575116184,1700473267,11
575116184,1699419383,11
575116184,1701885881,19
575116184,1697402131,22
575116184,1692047993,15
575116184,1679740821,22
575116184,1692336158,15
575116184,1699326629,3
575116184,1702545956,15
575116184,1687860064,10
575116184,1693311820,21
575116184,1680177137,12
575116184,1681886299,6
575116184,1678485103,13
575116184,1697047737,22
575116184,1676635398,15
575116184,1694773237,21
575116184,1690318257,1
575116184,1683075785,20
575116184,1683527438,8
575116184,1690273796,11
575116184,1674629695,5
575116184,1685808845,16
575116184,1697463461,8
575116184,1687923130,21
575116184,1692484181,22
575116184,1698704728,9
575116184,1700151740,11
